,fixture.id,fixture.date,league.round,league.season,home.id,score.home,away.id,score.away,winner,team.id,team.name,home.name,away.name,BP,BS,CK,Fouls,GkS,O,P%,PAc,RC,SI,SoffG,SonG,Soutb,TS,TP,YC,GA,GS,PK,TkT,TkB,TkI,DT,DW,DrA,DrS,DrP,FDr,PyW,PyC,PySc,PyM,PyS,RD,RF,RM
9173,838070,2022-05-29T19:00:00+00:00,8,2022,147,1.0,120,0.0,2.0,147,Coritiba,Coritiba,Botafogo,28.0,2.0,5.0,10.0,3.0,3.0,60.0,114.0,,13.0,8.0,5.0,2.0,15.0,191.0,5.0,1.0,3.0,10.0,20.0,7.0,17.0,123.0,62.0,26.0,15.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,7.066666666666666,6.6,7.0625
9174,838068,2022-05-28T19:30:00+00:00,8,2022,151,1.0,794,1.0,1.0,151,Goias,Goias,RB Bragantino,52.0,8.0,6.0,18.0,3.0,,81.0,291.0,,8.0,7.0,2.0,9.0,17.0,358.0,2.0,1.0,3.0,12.0,14.0,2.0,9.0,133.0,70.0,22.0,12.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,6.9,6.7
9175,838067,2022-05-28T23:30:00+00:00,8,2022,154,1.0,152,1.0,1.0,152,Juventude,Fortaleza EC,Juventude,38.0,3.0,7.0,16.0,2.0,,77.0,257.0,,9.0,5.0,8.0,7.0,16.0,334.0,3.0,1.0,2.0,14.0,15.0,6.0,19.0,111.0,56.0,18.0,9.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,6.6571428571428575,6.959999999999999,7.15
9176,838067,2022-05-28T23:30:00+00:00,8,2022,154,1.0,152,1.0,1.0,154,Fortaleza EC,Fortaleza EC,Juventude,62.0,6.0,8.0,10.0,7.0,1.0,85.0,468.0,,6.0,5.0,3.0,8.0,14.0,553.0,2.0,0.0,7.0,9.0,15.0,2.0,10.0,111.0,55.0,20.0,14.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,6.971428571428571,6.449999999999999,7.140000000000001
9177,838068,2022-05-28T19:30:00+00:00,8,2022,151,1.0,794,1.0,1.0,794,RB Bragantino,Goias,RB Bragantino,48.0,2.0,1.0,22.0,1.0,1.0,78.0,278.0,1.0,6.0,8.0,4.0,8.0,14.0,356.0,3.0,1.0,1.0,11.0,12.0,8.0,6.0,133.0,63.0,16.0,12.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,7.016666666666667,6.566666666666666,6.714285714285714
9178,838061,2022-05-29T22:00:00+00:00,8,2022,1062,2.0,145,1.0,2.0,1062,Atletico-MG,Atletico-MG,Avai,62.0,7.0,13.0,14.0,0.0,2.0,83.0,414.0,,15.0,13.0,7.0,12.0,27.0,497.0,4.0,2.0,0.0,23.0,17.0,2.0,15.0,100.0,52.0,23.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,7.9,7.225
9179,838069,2022-05-29T21:00:00+00:00,8,2022,1193,0.0,134,1.0,0.0,1193,Cuiaba,Cuiaba,Atletico Paranaense,58.0,4.0,8.0,9.0,7.0,,87.0,400.0,,4.0,6.0,0.0,6.0,10.0,460.0,5.0,0.0,7.0,6.0,11.0,7.0,11.0,104.0,51.0,11.0,7.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,7.24,6.65,6.714285714285714
9180,838073,2022-06-05T22:00:00+00:00,9,2022,794,0.0,119,2.0,0.0,119,Internacional,RB Bragantino,Internacional,51.0,1.0,3.0,12.0,2.0,1.0,83.0,397.0,,7.0,3.0,5.0,2.0,9.0,479.0,2.0,1.0,2.0,7.0,15.0,3.0,9.0,98.0,57.0,20.0,11.0,9.0,19.0,1.0,0.0,1.0,0.0,0.0,7.24,7.2,6.985714285714286
9181,838075,2022-06-06T23:00:00+00:00,9,2022,120,1.0,151,2.0,0.0,120,Botafogo,Botafogo,Goias,62.0,6.0,9.0,11.0,2.0,1.0,85.0,397.0,,6.0,5.0,5.0,10.0,16.0,467.0,2.0,1.0,2.0,12.0,14.0,2.0,9.0,140.0,56.0,27.0,14.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,6.8,6.65,6.375
9182,838074,2022-06-05T19:00:00+00:00,9,2022,121,0.0,1062,0.0,1.0,121,Palmeiras,Palmeiras,Atletico-MG,50.0,3.0,6.0,8.0,3.0,,78.0,288.0,,9.0,10.0,3.0,7.0,16.0,367.0,1.0,0.0,3.0,12.0,21.0,3.0,4.0,114.0,61.0,24.0,12.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,7.140000000000001,6.566666666666666,6.9
9183,838076,2022-06-05T14:00:00+00:00,9,2022,152,1.0,124,0.0,2.0,124,Fluminense,Juventude,Fluminense,51.0,0.0,7.0,10.0,3.0,1.0,39.0,102.0,1.0,3.0,4.0,2.0,3.0,6.0,259.0,4.0,0.0,3.0,4.0,12.0,5.0,8.0,143.0,71.0,17.0,8.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,6.25,6.4875
9184,838071,2022-06-04T19:30:00+00:00,9,2022,125,2.0,1193,1.0,2.0,125,America Mineiro,America Mineiro,Cuiaba,52.0,3.0,8.0,11.0,1.0,3.0,76.0,340.0,,9.0,7.0,6.0,7.0,16.0,446.0,,2.0,1.0,11.0,29.0,2.0,13.0,118.0,60.0,15.0,8.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,6.959999999999999,6.733333333333333,7.26
9185,838079,2022-06-04T22:00:00+00:00,9,2022,145,1.0,126,1.0,1.0,126,Sao Paulo,Avai,Sao Paulo,47.0,7.0,7.0,23.0,5.0,2.0,74.0,285.0,,9.0,5.0,4.0,7.0,16.0,384.0,2.0,0.0,5.0,10.0,22.0,3.0,14.0,131.0,54.0,6.0,2.0,13.0,10.0,1.0,0.0,1.0,1.0,0.0,6.68,6.58,7.0
9186,838072,2022-06-05T19:00:00+00:00,9,2022,127,1.0,154,2.0,0.0,127,Flamengo,Flamengo,Fortaleza EC,66.0,3.0,9.0,9.0,3.0,2.0,87.0,460.0,,9.0,5.0,3.0,2.0,11.0,526.0,3.0,1.0,3.0,9.0,19.0,2.0,7.0,100.0,56.0,16.0,9.0,10.0,20.0,1.0,0.0,0.0,1.0,0.0,6.828571428571428,6.9,6.525
9187,838080,2022-06-04T22:00:00+00:00,9,2022,134,2.0,128,2.0,1.0,128,Santos,Atletico Paranaense,Santos,58.0,2.0,6.0,11.0,3.0,,82.0,342.0,,8.0,9.0,3.0,6.0,14.0,418.0,3.0,2.0,3.0,14.0,10.0,2.0,6.0,94.0,45.0,6.0,1.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,6.45,7.08,7.025
9188,838077,2022-06-04T22:00:00+00:00,9,2022,129,1.0,147,1.0,1.0,129,Ceara,Ceara,Coritiba,51.0,6.0,5.0,14.0,4.0,4.0,85.0,360.0,,11.0,6.0,10.0,11.0,22.0,423.0,1.0,1.0,4.0,20.0,12.0,5.0,14.0,94.0,47.0,16.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,6.957142857142857,6.9,7.15
9189,838078,2022-06-04T23:30:00+00:00,9,2022,144,0.0,131,1.0,0.0,131,Corinthians,Atletico Goianiense,Corinthians,44.0,3.0,0.0,11.0,3.0,,84.0,361.0,,7.0,6.0,1.0,3.0,10.0,432.0,3.0,1.0,3.0,9.0,7.0,7.0,11.0,89.0,44.0,23.0,17.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,7.242857142857143,6.5,6.985714285714286
9190,838080,2022-06-04T22:00:00+00:00,9,2022,134,2.0,128,2.0,1.0,134,Atletico Paranaense,Atletico Paranaense,Santos,42.0,3.0,7.0,21.0,1.0,2.0,78.0,230.0,,6.0,7.0,4.0,8.0,14.0,295.0,5.0,1.0,1.0,11.0,15.0,2.0,17.0,94.0,49.0,14.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,6.859999999999999,7.1,6.6571428571428575
9191,838078,2022-06-04T23:30:00+00:00,9,2022,144,0.0,131,1.0,0.0,144,Atletico Goianiense,Atletico Goianiense,Corinthians,56.0,7.0,9.0,9.0,0.0,3.0,85.0,448.0,,10.0,4.0,3.0,4.0,14.0,524.0,3.0,0.0,0.0,10.0,11.0,3.0,7.0,89.0,45.0,12.0,9.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,6.883333333333333,6.7,6.675
9192,838079,2022-06-04T22:00:00+00:00,9,2022,145,1.0,126,1.0,1.0,145,Avai,Avai,Sao Paulo,53.0,3.0,4.0,11.0,3.0,1.0,78.0,340.0,,8.0,8.0,6.0,9.0,17.0,438.0,2.0,0.0,3.0,13.0,13.0,7.0,9.0,132.0,77.0,22.0,13.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,6.859999999999999,6.840000000000001,6.779999999999999
9193,838077,2022-06-04T22:00:00+00:00,9,2022,129,1.0,147,1.0,1.0,147,Coritiba,Ceara,Coritiba,49.0,4.0,6.0,9.0,9.0,1.0,80.0,337.0,,4.0,4.0,6.0,10.0,14.0,419.0,4.0,1.0,9.0,13.0,20.0,6.0,10.0,94.0,47.0,11.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,7.05,7.066666666666666,6.828571428571428
9194,838075,2022-06-06T23:00:00+00:00,9,2022,120,1.0,151,2.0,0.0,151,Goias,Botafogo,Goias,38.0,2.0,2.0,22.0,4.0,1.0,71.0,200.0,,9.0,5.0,4.0,2.0,11.0,283.0,2.0,2.0,4.0,9.0,27.0,6.0,11.0,140.0,84.0,28.0,20.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,7.185714285714285,7.4,6.8
9195,838076,2022-06-05T14:00:00+00:00,9,2022,152,1.0,124,0.0,2.0,152,Juventude,Juventude,Fluminense,49.0,5.0,5.0,21.0,2.0,5.0,41.0,102.0,,5.0,3.0,3.0,6.0,11.0,251.0,3.0,0.0,2.0,4.0,21.0,0.0,3.0,143.0,72.0,22.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,6.914285714285714,6.56,7.1000000000000005
9196,838072,2022-06-05T19:00:00+00:00,9,2022,127,1.0,154,2.0,0.0,154,Fortaleza EC,Flamengo,Fortaleza EC,34.0,1.0,3.0,21.0,2.0,5.0,75.0,211.0,,7.0,5.0,6.0,5.0,12.0,280.0,4.0,1.0,2.0,7.0,15.0,3.0,7.0,100.0,44.0,19.0,10.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,6.925,6.6,6.959999999999999
9197,838073,2022-06-05T22:00:00+00:00,9,2022,794,0.0,119,2.0,0.0,794,RB Bragantino,RB Bragantino,Internacional,49.0,3.0,7.0,20.0,3.0,2.0,82.0,358.0,,6.0,3.0,2.0,2.0,8.0,434.0,3.0,0.0,3.0,5.0,14.0,1.0,8.0,98.0,41.0,19.0,9.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,6.3,6.36,6.68
9198,838074,2022-06-05T19:00:00+00:00,9,2022,121,0.0,1062,0.0,1.0,1062,Atletico-MG,Palmeiras,Atletico-MG,50.0,3.0,2.0,19.0,3.0,4.0,82.0,310.0,,3.0,5.0,3.0,8.0,11.0,377.0,3.0,0.0,3.0,9.0,22.0,3.0,5.0,113.0,52.0,22.0,15.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,7.459999999999999,6.6,6.6000000000000005
9199,838071,2022-06-04T19:30:00+00:00,9,2022,125,2.0,1193,1.0,2.0,1193,Cuiaba,America Mineiro,Cuiaba,48.0,2.0,4.0,11.0,4.0,4.0,76.0,317.0,,3.0,1.0,2.0,2.0,5.0,416.0,1.0,1.0,4.0,5.0,18.0,3.0,7.0,118.0,58.0,27.0,12.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,6.959999999999999,6.640000000000001,6.4
9200,838085,2022-06-09T00:30:00+00:00,10,2022,128,1.0,119,1.0,1.0,119,Internacional,Santos,Internacional,49.0,2.0,3.0,15.0,4.0,1.0,81.0,325.0,,9.0,3.0,6.0,2.0,11.0,403.0,1.0,0.0,4.0,9.0,20.0,6.0,10.0,115.0,51.0,22.0,11.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,6.933333333333334,6.5,6.957142857142857
9201,838084,2022-06-09T22:00:00+00:00,10,2022,121,4.0,120,0.0,2.0,120,Botafogo,Palmeiras,Botafogo,52.0,2.0,4.0,14.0,2.0,,86.0,379.0,,4.0,7.0,3.0,8.0,12.0,440.0,1.0,0.0,2.0,9.0,18.0,1.0,9.0,106.0,54.0,26.0,17.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,6.14,6.95,6.528571428571429
9202,838084,2022-06-09T22:00:00+00:00,10,2022,121,4.0,120,0.0,2.0,121,Palmeiras,Palmeiras,Botafogo,48.0,3.0,7.0,16.0,3.0,3.0,84.0,326.0,,14.0,5.0,6.0,0.0,14.0,390.0,1.0,3.0,3.0,12.0,22.0,2.0,11.0,106.0,52.0,19.0,9.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,7.3,7.225,7.085714285714286
9203,838082,2022-06-09T00:30:00+00:00,10,2022,124,5.0,1062,3.0,2.0,124,Fluminense,Fluminense,Atletico-MG,44.0,3.0,1.0,13.0,3.0,1.0,78.0,259.0,,6.0,1.0,9.0,7.0,13.0,332.0,3.0,5.0,3.0,10.0,17.0,1.0,4.0,105.0,53.0,24.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,6.533333333333334,6.85,7.066666666666666
9204,838081,2022-06-08T22:00:00+00:00,10,2022,125,0.0,129,2.0,0.0,125,America Mineiro,America Mineiro,Ceara,57.0,3.0,4.0,18.0,1.0,3.0,79.0,348.0,,9.0,9.0,3.0,6.0,15.0,442.0,2.0,0.0,1.0,13.0,8.0,1.0,9.0,115.0,58.0,15.0,11.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,6.65,6.433333333333334,6.728571428571429
9205,838090,2022-06-09T23:00:00+00:00,10,2022,147,1.0,126,1.0,1.0,126,Sao Paulo,Coritiba,Sao Paulo,60.0,7.0,10.0,13.0,1.0,1.0,84.0,391.0,,10.0,5.0,4.0,6.0,16.0,468.0,3.0,1.0,1.0,14.0,10.0,1.0,10.0,96.0,45.0,23.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,6.859999999999999,6.766666666666667,6.883333333333333
9206,838083,2022-06-08T23:30:00+00:00,10,2022,794,1.0,127,0.0,2.0,127,Flamengo,RB Bragantino,Flamengo,68.0,2.0,7.0,16.0,1.0,1.0,89.0,490.0,,4.0,7.0,3.0,8.0,12.0,551.0,4.0,0.0,1.0,8.0,13.0,2.0,1.0,88.0,42.0,14.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,6.842857142857143,6.6,6.58
9207,838085,2022-06-09T00:30:00+00:00,10,2022,128,1.0,119,1.0,1.0,128,Santos,Santos,Internacional,51.0,5.0,10.0,11.0,5.0,2.0,81.0,330.0,,18.0,11.0,6.0,4.0,22.0,409.0,2.0,1.0,5.0,17.0,19.0,2.0,12.0,117.0,63.0,27.0,13.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,7.32,6.1,6.944444444444445
9208,838081,2022-06-08T22:00:00+00:00,10,2022,125,0.0,129,2.0,0.0,129,Ceara,America Mineiro,Ceara,43.0,1.0,4.0,20.0,3.0,,70.0,235.0,,3.0,2.0,3.0,3.0,6.0,338.0,3.0,2.0,3.0,5.0,14.0,3.0,13.0,115.0,57.0,10.0,8.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,7.1,6.92
9209,838089,2022-06-08T00:30:00+00:00,10,2022,1193,1.0,131,0.0,2.0,131,Corinthians,Cuiaba,Corinthians,61.0,1.0,3.0,11.0,3.0,,87.0,481.0,,8.0,6.0,4.0,3.0,11.0,552.0,2.0,0.0,3.0,9.0,12.0,2.0,9.0,94.0,46.0,13.0,8.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,6.720000000000001,6.45,6.914285714285714
9210,838086,2022-06-08T22:00:00+00:00,10,2022,152,1.0,134,3.0,0.0,134,Atletico Paranaense,Juventude,Atletico Paranaense,45.0,1.0,5.0,10.0,3.0,1.0,70.0,235.0,,3.0,0.0,6.0,4.0,7.0,338.0,4.0,3.0,3.0,7.0,16.0,6.0,10.0,102.0,46.0,13.0,5.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,6.766666666666667,7.45,6.85
9211,838088,2022-06-08T23:30:00+00:00,10,2022,144,2.0,145,1.0,2.0,144,Atletico Goianiense,Atletico Goianiense,Avai,53.0,2.0,8.0,12.0,2.0,1.0,79.0,340.0,,10.0,6.0,5.0,3.0,13.0,428.0,1.0,2.0,2.0,9.0,13.0,1.0,13.0,94.0,52.0,8.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,6.95,6.7,7.1000000000000005
9212,838088,2022-06-08T23:30:00+00:00,10,2022,144,2.0,145,1.0,2.0,145,Avai,Atletico Goianiense,Avai,47.0,1.0,6.0,12.0,3.0,,79.0,313.0,1.0,5.0,6.0,3.0,5.0,10.0,394.0,5.0,1.0,3.0,8.0,12.0,2.0,12.0,94.0,42.0,9.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,6.58,6.716666666666666,6.8
9213,838090,2022-06-09T23:00:00+00:00,10,2022,147,1.0,126,1.0,1.0,147,Coritiba,Coritiba,Sao Paulo,40.0,2.0,1.0,12.0,3.0,1.0,77.0,244.0,,7.0,7.0,2.0,4.0,11.0,317.0,3.0,1.0,3.0,8.0,21.0,6.0,16.0,96.0,51.0,12.0,6.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,6.98,6.625,6.8
9214,838087,2022-06-09T23:00:00+00:00,10,2022,154,1.0,151,1.0,1.0,151,Goias,Fortaleza EC,Goias,49.0,2.0,2.0,18.0,3.0,2.0,82.0,310.0,,5.0,8.0,2.0,7.0,12.0,377.0,2.0,1.0,3.0,8.0,8.0,7.0,12.0,82.0,40.0,7.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,6.757142857142857,7.05,6.85
9215,838086,2022-06-08T22:00:00+00:00,10,2022,152,1.0,134,3.0,0.0,152,Juventude,Juventude,Atletico Paranaense,55.0,6.0,11.0,9.0,3.0,,76.0,290.0,,9.0,8.0,4.0,9.0,18.0,384.0,2.0,0.0,3.0,12.0,16.0,1.0,14.0,102.0,56.0,23.0,11.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,6.68,6.56,7.016666666666667
9216,838087,2022-06-09T23:00:00+00:00,10,2022,154,1.0,151,1.0,1.0,154,Fortaleza EC,Fortaleza EC,Goias,51.0,7.0,6.0,12.0,1.0,5.0,80.0,312.0,,11.0,9.0,4.0,9.0,20.0,388.0,1.0,1.0,1.0,14.0,9.0,2.0,10.0,82.0,42.0,4.0,3.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,6.533333333333334,6.82,7.26
9217,838083,2022-06-08T23:30:00+00:00,10,2022,794,1.0,127,0.0,2.0,794,RB Bragantino,RB Bragantino,Flamengo,32.0,2.0,5.0,11.0,3.0,2.0,78.0,197.0,1.0,6.0,8.0,2.0,6.0,12.0,254.0,1.0,0.0,3.0,5.0,15.0,2.0,8.0,88.0,46.0,7.0,5.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,7.057142857142857,6.9,6.65
9218,838082,2022-06-09T00:30:00+00:00,10,2022,124,5.0,1062,3.0,2.0,1062,Atletico-MG,Fluminense,Atletico-MG,56.0,1.0,9.0,15.0,4.0,3.0,85.0,355.0,,8.0,4.0,6.0,3.0,11.0,419.0,3.0,3.0,4.0,9.0,13.0,3.0,12.0,105.0,52.0,27.0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,6.283333333333334,6.859999999999999,6.840000000000001
9219,838089,2022-06-08T00:30:00+00:00,10,2022,1193,1.0,131,0.0,2.0,1193,Cuiaba,Cuiaba,Corinthians,39.0,2.0,4.0,10.0,4.0,,79.0,279.0,1.0,5.0,5.0,4.0,6.0,11.0,352.0,1.0,1.0,4.0,8.0,12.0,1.0,8.0,94.0,48.0,23.0,18.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,7.25,6.766666666666667,7.028571428571429
9220,838096,2022-06-12T00:00:00+00:00,11,2022,119,3.0,127,1.0,2.0,119,Internacional,Internacional,Flamengo,32.0,3.0,4.0,15.0,2.0,3.0,77.0,221.0,,8.0,4.0,4.0,3.0,11.0,288.0,3.0,2.0,2.0,10.0,14.0,5.0,15.0,87.0,42.0,6.0,5.0,8.0,14.0,1.0,0.0,1.0,0.0,0.0,6.816666666666666,6.65,7.266666666666667
9221,838095,2022-06-13T22:00:00+00:00,11,2022,120,0.0,145,1.0,0.0,120,Botafogo,Botafogo,Avai,51.0,5.0,7.0,19.0,1.0,1.0,75.0,313.0,,10.0,9.0,7.0,11.0,21.0,417.0,4.0,0.0,1.0,15.0,19.0,3.0,7.0,141.0,75.0,18.0,10.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,6.659999999999999,6.8,6.857142857142857
9222,838100,2022-06-12T21:00:00+00:00,11,2022,147,0.0,121,2.0,0.0,121,Palmeiras,Coritiba,Palmeiras,53.0,4.0,6.0,13.0,4.0,2.0,87.0,408.0,,6.0,6.0,6.0,10.0,16.0,470.0,2.0,2.0,4.0,12.0,18.0,4.0,10.0,100.0,49.0,22.0,11.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,7.242857142857143,6.8,7.066666666666666
9223,838092,2022-06-11T22:00:00+00:00,11,2022,124,0.0,144,2.0,0.0,124,Fluminense,Fluminense,Atletico Goianiense,47.0,6.0,10.0,9.0,6.0,2.0,84.0,338.0,1.0,8.0,4.0,4.0,6.0,14.0,401.0,2.0,0.0,6.0,9.0,7.0,6.0,16.0,91.0,48.0,25.0,17.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,6.1,6.8,6.9
9224,838093,2022-06-12T19:00:00+00:00,11,2022,126,1.0,125,0.0,2.0,125,America Mineiro,Sao Paulo,America Mineiro,52.0,1.0,4.0,16.0,1.0,,75.0,330.0,,9.0,5.0,5.0,2.0,11.0,438.0,2.0,0.0,1.0,12.0,18.0,5.0,6.0,128.0,62.0,18.0,9.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,6.885714285714286,6.433333333333334,6.7
9225,838093,2022-06-12T19:00:00+00:00,11,2022,126,1.0,125,0.0,2.0,126,Sao Paulo,Sao Paulo,America Mineiro,48.0,5.0,2.0,14.0,5.0,2.0,77.0,313.0,,9.0,8.0,2.0,6.0,15.0,406.0,2.0,1.0,5.0,13.0,18.0,1.0,9.0,128.0,66.0,18.0,11.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,7.216666666666666,6.966666666666666,7.014285714285714
9226,838096,2022-06-12T00:00:00+00:00,11,2022,119,3.0,127,1.0,2.0,127,Flamengo,Internacional,Flamengo,68.0,5.0,4.0,14.0,1.0,1.0,88.0,530.0,,12.0,8.0,3.0,4.0,16.0,599.0,3.0,1.0,1.0,12.0,8.0,3.0,6.0,87.0,45.0,15.0,8.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,6.566666666666666,6.88,6.725
9227,838091,2022-06-11T22:00:00+00:00,11,2022,1062,1.0,128,1.0,1.0,128,Santos,Atletico-MG,Santos,32.0,2.0,6.0,16.0,2.0,2.0,80.0,219.0,1.0,10.0,4.0,6.0,2.0,12.0,275.0,4.0,0.0,2.0,8.0,11.0,5.0,14.0,91.0,39.0,18.0,13.0,10.0,11.0,1.0,0.0,1.0,0.0,0.0,6.8,7.050000000000001,6.7
9228,838098,2022-06-12T19:00:00+00:00,11,2022,151,1.0,129,1.0,1.0,129,Ceara,Goias,Ceara,51.0,6.0,10.0,14.0,3.0,3.0,76.0,281.0,1.0,12.0,8.0,6.0,8.0,20.0,372.0,2.0,1.0,3.0,16.0,13.0,1.0,10.0,106.0,62.0,12.0,7.0,3.0,19.0,0.0,1.0,0.0,0.0,0.0,6.683333333333334,7.140000000000001,7.1
9229,838094,2022-06-11T19:30:00+00:00,11,2022,131,2.0,152,0.0,2.0,131,Corinthians,Corinthians,Juventude,57.0,3.0,4.0,15.0,2.0,3.0,87.0,494.0,,7.0,7.0,3.0,6.0,13.0,569.0,1.0,2.0,2.0,10.0,18.0,3.0,13.0,88.0,47.0,18.0,7.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,7.399999999999999,6.5,6.9625
9230,838097,2022-06-12T22:00:00+00:00,11,2022,154,0.0,134,0.0,1.0,134,Atletico Paranaense,Fortaleza EC,Atletico Paranaense,37.0,1.0,1.0,12.0,6.0,2.0,65.0,194.0,,2.0,6.0,0.0,5.0,7.0,297.0,3.0,0.0,6.0,4.0,25.0,3.0,14.0,121.0,58.0,17.0,8.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,7.25,6.466666666666666,6.485714285714286
9231,838092,2022-06-11T22:00:00+00:00,11,2022,124,0.0,144,2.0,0.0,144,Atletico Goianiense,Fluminense,Atletico Goianiense,53.0,5.0,6.0,13.0,4.0,3.0,84.0,402.0,,8.0,3.0,9.0,9.0,17.0,476.0,2.0,1.0,4.0,12.0,23.0,6.0,10.0,95.0,45.0,6.0,3.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,7.4,6.633333333333333,7.1125
9232,838095,2022-06-13T22:00:00+00:00,11,2022,120,0.0,145,1.0,0.0,145,Avai,Botafogo,Avai,49.0,3.0,1.0,22.0,7.0,5.0,76.0,312.0,1.0,4.0,4.0,2.0,5.0,9.0,409.0,6.0,0.0,7.0,6.0,15.0,5.0,10.0,141.0,66.0,23.0,15.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,7.216666666666666,6.666666666666667,6.757142857142857
9233,838100,2022-06-12T21:00:00+00:00,11,2022,147,0.0,121,2.0,0.0,147,Coritiba,Coritiba,Palmeiras,47.0,4.0,5.0,11.0,4.0,1.0,84.0,345.0,1.0,4.0,3.0,4.0,7.0,11.0,410.0,1.0,0.0,4.0,10.0,21.0,4.0,6.0,100.0,51.0,12.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,6.5375,6.433333333333334,6.62
9234,838098,2022-06-12T19:00:00+00:00,11,2022,151,1.0,129,1.0,1.0,151,Goias,Goias,Ceara,49.0,2.0,2.0,20.0,5.0,1.0,81.0,289.0,,10.0,6.0,4.0,2.0,12.0,357.0,6.0,0.0,5.0,9.0,13.0,6.0,11.0,106.0,44.0,9.0,3.0,7.0,14.0,1.0,0.0,1.0,0.0,0.0,6.775,6.8,6.816666666666666
9235,838094,2022-06-11T19:30:00+00:00,11,2022,131,2.0,152,0.0,2.0,152,Juventude,Corinthians,Juventude,43.0,3.0,5.0,12.0,1.0,4.0,82.0,349.0,,2.0,3.0,2.0,6.0,8.0,426.0,4.0,0.0,1.0,6.0,16.0,3.0,11.0,88.0,41.0,10.0,4.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,6.528571428571429,6.575,6.640000000000001
9236,838097,2022-06-12T22:00:00+00:00,11,2022,154,0.0,134,0.0,1.0,154,Fortaleza EC,Fortaleza EC,Atletico Paranaense,63.0,4.0,7.0,13.0,0.0,1.0,81.0,405.0,,8.0,13.0,6.0,15.0,23.0,499.0,1.0,0.0,0.0,19.0,13.0,1.0,24.0,121.0,63.0,36.0,21.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,6.6,7.05
